duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
62610000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.923973806101262,0.12777511579619868,0,0.110143624,1
63699000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.636038242358593,0.12559066861332202,0,0.09103267,1
62613000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.971124207432961,0.1277689936594637,0,0.110143624,1
62599000.0,12.0,8.0,995.0,2812.0,82.91666666666669,351.50000000000006,15.894822601000017,0.1277975686512564,0,0.110143624,1
62599000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.910797297081423,0.1277975686512564,0,0.110143624,1
63754000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.653919754054648,0.12548232267779277,0,0.09103267,1
62592000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.960506134969325,0.1278118609406953,0,0.110143624,1
62605000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.957191917578468,0.12778532066128903,0,0.110143624,1
63747000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.624264671278649,0.12549610177733855,0,0.09103267,1
62595000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.911814042655164,0.1278057352823708,0,0.110143624,1
62592000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.928553169734151,0.1278118609406953,0,0.110143624,1
62588000.0,12.0,8.0,996.0,2812.0,83.0,351.50000000000006,15.913593660126542,0.12782002939860676,0,0.110143624,1
62587000.0,12.0,8.0,999.0,2812.0,83.25,351.50000000000006,15.961781200568808,0.1278220716762267,0,0.110143624,1
62579000.0,12.0,8.0,998.0,2812.0,83.16666666666666,351.50000000000006,15.947841927803257,0.12783841224691989,0,0.110143624,1
63708000.0,12.0,8.0,1000.0,2812.0,83.33333333333333,351.50000000000006,15.696615809631444,0.12557292647705154,0,0.09103267,1
62572000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.933644441603272,0.12785271367384773,0,0.110143624,1
62633000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.950058275988695,0.12772819440231187,0,0.110143624,1
63711000.0,12.0,8.0,994.0,2812.0,82.83333333333333,351.50000000000006,15.601701433033542,0.1255670135455416,0,0.09103267,1
